1;Алтайский край,Алтай,Алтайском крае,Алтайским краем;{"name":"Алтайский край", "genName":"Алтайского края", "datName":"Алтайскому краю", "accName":"Алтайский край", "insName":"Алтайским краем", "locName":"Алтайском крае", capital:"Барнаул"}
2;Амурская область,Амурской области,Амурскую область,Амурской областью;{"name":"Амурская область", "genName":"Амурской области", "datName":"Амурской области", "accName":"Амурскую область", "insName":"Амурской областью", "locName":"Амурской области", capital:"Благовещенск"}
3;Архангельская область,Архангельской области,Архангельскую область,Архангельской областью;{"name":"Архангельская область", "genName":"Архангельской области", "datName":"Архангельской области", "accName":"Архангельскую область", "insName":"Архангельской областью", "locName":"Архангельской области", capital:"Архангельск"}
4;Астраханская область,Астраханской области,Астраханскую область,Астраханской областью;{"name":"Астраханская область", "genName":"Астраханской области", "datName":"Астраханской области", "accName":"Архангельскую область", "insName":"Астраханской областью", "locName":"Астраханской области", capital:"Астрахань"}
5;Белгородская область,Белгородской области,Белгородскую область,Белгородской областью;{"name":"Белгородская область", "genName":"Белгородской области", "datName":"Белгородской области", "accName":"Белгородскую область", "insName":"Белгородской областью", "locName":"Белгородской области", capital:"Белгород"}
6;Брянская область,Брянской области,Брянскую область,Брянской областью;{"name":"Брянская область", "genName":"Брянской области", "datName":"Брянской области", "accName":"Брянскую область", "insName":"Брянской областью", "locName":"Брянской области", capital:"Брянск"}
7;Владимирская область,Владимирской области,Владимирскую область,Владимирской областью;{"name":"Владимирская область", "genName":"Владимирской области", "datName":"Владимирской области", "accName":"Владимирскую область", "insName":"Владимирской областью", "locName":"Владимирской области", capital:"Владимир"}
8;Волгоградская область,Волгоградской области,Волгоградскую область,Волгоградской областью;{"name":"Волгоградская область", "genName":"Волгоградской области", "datName":"Волгоградской области", "accName":"Волгоградскую область", "insName":"Волгоградской областью", "locName":"Волгоградской области", capital:"Волгоград"}
9;Вологодская область,Вологодской области,Вологодскую область,Вологодской областью;{"name":"Вологодская область", "genName":"Вологодской области", "datName":"Вологодской области", "accName":"Вологодскую область", "insName":"Вологодской областью", "locName":"Вологодской области", capital:"Вологда"}
10;Воронежская область,Воронежской области,Воронежскую область,Воронежской областью;{"name":"Воронежская область", "genName":"Воронежской области", "datName":"Воронежской области", "accName":"Воронежскую область", "insName":"Воронежской областью", "locName":"Воронежской области", capital:"Воронеж"}
11;Еврейская автономная область,Еврейская АО,Еврейской автономной области,Еврейской АО,Еврейскую автономную область,Еврейскую AO,Еврейской автономной областью;{"name":"Еврейская автономная область", "genName":"Еврейской автономной области", "datName":"Еврейской автономной области", "accName":"Еврейскую автономную область", "insName":"Еврейской автономной областью", "locName":"Еврейской автономной области", capital:"Биробиджан"}
12;Забайкальский край,Забайкалье,Забайкальском крае,Забайкальским краем;{"name":"Забайкальский край", "genName":"Забайкальского края", "datName":"Забайкальскому краю", "accName":"Забайкальский край", "insName":"Забайкальским краем", "locName":"Забайкальском крае", capital:"Чита"}
13;Ивановская область,Ивановской области,Ивановскую область,Ивановской областью;{"name":"Ивановская область", "genName":"Ивановской области", "datName":"Ивановской области", "accName":"Ивановскую область", "insName":"Ивановской областью", "locName":"Ивановской области", capital:"Иваново"}
14;Иркутская область,Иркутской области,Иркутскую область,Иркутской областью;{"name":"Иркутская область", "genName":"Иркутской области", "datName":"Иркутской области", "accName":"Иркутскую область", "insName":"Иркутской областью", "locName":"Иркутской области", capital:"Иркутск"}
15;Кабардино-Балкарская Республика,Кабардино-Балкария,Кабардино Балкария,Кабардино-Балкарской республике,Кабардино-Балкарии,Кабардино-Балкарской Республики,Кабардино-Балкарскую Республику,Кабардино-Балкарской Республикой,Кабардино Балкарской Республикой,Кабардино-Балкарией,Кабардино Балкарией;{"name":"Кабардино-Балкарская Республика", "genName":"Кабардино-Балкарской Республики", "datName":"Кабардино-Балкарской Республике", "accName":"Кабардино-Балкарскую Республику", "insName":"Кабардино-Балкарской Республикой", "locName":"Кабардино-Балкарской Республике", capital:"Нальчик"}
16;Калининградская область,Калининградской области,Калининградскую область,Калининградской областью;{"name":"Калининградская область", "genName":"Калининградской области", "datName":"Калининградской области", "accName":"Калининградскую область", "insName":"Калининградской областью", "locName":"Калининградской области", capital:"Калинингард"}
17;Калужская область,Калужской области,Калужскую область,Калужской областью;{"name":"Калужская область", "genName":"Калужской области", "datName":"Калужской области", "accName":"Калужскую область", "insName":"Калужской областью", "locName":"Калужской области", capital:"Калуга"}
18;Камчатский край,Камчатка,Камчатском крае,Камчатке,Камчатским краем,Камчаткой;{"name":"Камчатский край", "genName":"Камчатского края", "datName":"Камчатскому краю", "accName":"Камчатский край", "insName":"Камчатским краем", "locName":"Камчатском крае", capital:"Петропавловск-Камчатский"}
19;Карачаево-Черкесская Республика,Карачаево Черкесская Республика,Карачаево-Черкессия,Карачаево Черкессия,Карачаево-Черкесской Республики,Карачаево Черкесской Республики,Карачаево-Черкессии,Карачаево Черкессии,Карачаево-Черкесскую Республику,Карачаево Черкесскую Республику,Карачаево-Черкессию,Карачаево Черкессию,Карачаево-Черкесской Республике,Карачаево Черкесской Республике,Карачаево-Черкесской Республикой,Карачаево Черкесской Республикой,Карачаево-Черкессией,Карачаево Черкессией;{"name":"Карачаево-Черкесская Республика", "genName":"Карачаево-Черкесской Республики", "datName":"Карачаево-Черкесской Республике", "accName":"Карачаево-Черкесскую Республику", "insName":"Карачаево-Черкесской Республикой", "locName":"Карачаево-Черкесской Республике", capital:"Черкесск"}
20;Кемеровская область,Кемеровской области,Кемеровскую область,Кемеровской областью;{"name":"Кемеровская область", "genName":"Кемеровской области", "datName":"Кемеровской области", "accName":"Кемеровскую область", "insName":"Кемеровской областью", "locName":"Кемеровской области", capital:"Кемерово"}
21;Кировская область,Кировской области,Кировскую область,Кировской областью;{"name":"Кировская область", "genName":"Кировской области", "datName":"Кировской области", "accName":"Кировскую область", "insName":"Кировской областью", "locName":"Кировской области", capital:"Киров"}
22;Костромская область,Костромской области,Костромскую область,Костромской областью;{"name":"Костромская область", "genName":"Костромской области", "datName":"Костромской области", "accName":"Костромскую область", "insName":"Костромской областью", "locName":"Костромской области", capital:"Кострома"}
23;Краснодарский край,Краснодарском крае,Краснодарским краем;{"name":"Краснодарский край", "genName":"Краснодарского края", "datName":"Краснодарскому краю", "accName":"Краснодарский край", "insName":"Краснодарским краем", "locName":"Краснодарском крае", capital:"Краснодар"}
24;Красноярский край,Красноярском крае,Красноярским краем;{"name":"Красноярский край", "genName":"Красноярского края", "datName":"Красноярскому краю", "accName":"Красноярский край", "insName":"Красноярским краем", "locName":"Красноярском крае", capital:"Красноярск"}
25;Курганская область,Курганской области,Курганскую область,Курганской областью;{"name":"Курганская область", "genName":"Курганской области", "datName":"Курганской области", "accName":"Курганскую область", "insName":"Курганской областью", "locName":"Курганской области", capital:"Курган"}
26;Курская область,Курской области,Курскую область,Курской областью;{"name":"Курская область", "genName":"Курской области", "datName":"Курской области", "accName":"Курскую область", "insName":"Курской областью", "locName":"Курской области", capital:"Курск"}
27;Ленинградская область,Ленобласть,Ленинградской области,Ленобласти,ЛО,Ленинградскую область,Ленинградской областью;{"name":"Ленинградская область", "genName":"Ленинградской области", "datName":"Ленинградской области", "accName":"Ленинградскую область", "insName":"Ленинградской областью", "locName":"Ленинградской области", capital:"Гатчина"}
28;Липецкая область,Липецкой области,Липецкую область,Липецкой областью;{"name":"Липецкая область", "genName":"Липецкой области", "datName":"Липецкой области", "accName":"Липецкую область", "insName":"Липецкой областью", "locName":"Липецкой области", capital:"Липецк"}
29;Магаданская область,Магаданской области,Магаданскую область,Магаданской областью;{"name":"Магаданская область", "genName":"Магаданской области", "datName":"Магаданской области", "accName":"Магаданскую область", "insName":"Магаданской областью", "locName":"Магаданской области", capital:"Магадан"}
30;Московская область,Московской области,МО,Московскую область,Московской областью;{"name":"Московская область", "genName":"Московской области", "datName":"Московской области", "accName":"Московскую область", "insName":"Московской областью", "locName":"Московской области", capital:"Москва"}
31;Мурманская область,Мурманской области,Мурманскую область,Мурманской областью;{"name":"Мурманская область", "genName":"Мурманской области", "datName":"Мурманской области", "accName":"Мурманскую область", "insName":"Мурманской областью", "locName":"Мурманской области", capital:"Мурманск"}
32;Ненецкий автономный округ,Ненецкий АО,Ненецком автономном округе,Ненецком АО,Ненецким автономным округом,Ненецким АО;{"name":"Ненецкий автономный округ", "genName":"Ненецкого автономного округа", "datName":"Ненецкому автономному округу", "accName":"Ненецкий автономный округ", "insName":"Ненецким автономным округом", "locName":"Ненецком автономном округе", capital:"Нарьян-Мар"}
33;Нижегородская область,Нижегородской области,Нижегородскую область,Нижегородской областью;{"name":"Нижегородская область", "genName":"Нижегородской области", "datName":"Нижегородской области", "accName":"Нижегородскую область", "insName":"Нижегородской областью", "locName":"Нижегородской области", capital:"Нижний Новгород"}
34;Новгородская область,Новгородской области,Новгородскую область,Новгородской областью;{"name":"Новгородская область", "genName":"Новгородской области", "datName":"Новгородской области", "accName":"Новгородскую область", "insName":"Новгородской областью", "locName":"Новгородской области", capital:"Великий Новгород"}
35;Новосибирская область,Новосибирской области,Новосибирскую область,Новосибирской областью;{"name":"Новосибирская область", "genName":"Новосибирской области", "datName":"Новосибирской области", "accName":"Новосибирскую область", "insName":"Новосибирской областью", "locName":"Новосибирской области", capital:"Новосибирск"}
36;Омская область,Омской области,Омскую область,Омской областью;{"name":"Омская область", "genName":"Омской области", "datName":"Омской области", "accName":"Омскую область", "insName":"Омской областью", "locName":"Омской области", capital:"Омск"}
37;Оренбургская область,Оренбургской области,Оренбургскую область,Оренбургской областью;{"name":"Оренбургская область", "genName":"Оренбургской области", "datName":"Оренбургской области", "accName":"Оренбургскую область", "insName":"Оренбургской областью", "locName":"Оренбургской области", capital:"Оренбург"}
38;Орловская область,Орловской области,Орловскую область,Орловской областью;{"name":"Орловская область", "genName":"Орловской области", "datName":"Орловской области", "accName":"Орловскую область", "insName":"Орловской областью", "locName":"Орловской области", capital:"Орел"}
39;Пензенская область,Пензенской области,Пензенскую область,Пензенской областью;{"name":"Пензенская область", "genName":"Пензенской области", "datName":"Пензенской области", "accName":"Пензенскую область", "insName":"Пензенской областью", "locName":"Пензенской области", capital:"Пенза"}
40;Пермский край,Пермском крае,Пермским краем;{"name":"Пермский край", "genName":"Пермского края", "datName":"Пермскому краю", "accName":"Пермский край", "insName":"Пермским краем", "locName":"Пермском крае", capital:"Пермь"}
41;Приморский край,Приморском крае,Приморским краем;{"name":"Приморский край", "genName":"Приморского края", "datName":"Приморскому краю", "accName":"Приморский край", "insName":"Приморским краем", "locName":"Приморском крае", capital:"Владивосток"}
42;Псковская область,Псковской области,Псковскую область,Псковской областью;{"name":"Псковская область", "genName":"Псковской области", "datName":"Псковской области", "accName":"Псковскую область", "insName":"Псковской областью", "locName":"Псковской области", capital:"Псков"}
43;Республика Адыгея,Адыгея,Республике Адыгее,Адыгее;{"name":"Республика Адыгея", "genName":"Республики Адыгеи", "datName":"Республике Адыгее", "accName":"Республику Адыгею", "insName":"Республикой Адыгеей", "locName":"Республике Адыгее", capital:"Майкоп"}
44;Республика Алтай,Алтай,Алтае,Республике Алтай,Републики Алтай,Республику Алтай,Алтаем,Республикой Алтай;{"name":"Республика Алтай", "genName":"Республики Алтай", "datName":"Республике Алтай", "accName":"Республику Алтай", "insName":"Республикой Алтай", "locName":"Республике Алтай", capital:"Горно-Алтайск"}
45;Республика Башкортостан,Башкортостан,Башкортостане,Башкортостаном;{"name":"Республика Башкортостан", "genName":"Республики Башкортостан", "datName":"Республике Башкортостан", "accName":"Республику Башкортостан", "insName":"Республикой Башкортостан", "locName":"Республике Башкортостан", capital:"Уфа"}
46;Республика Бурятия,Бурятия,Республике Бурятии,Бурятии,Бурятией;{"name":"Республика Бурятия", "genName":"Республики Бурятии", "datName":"Республике Бурятии", "accName":"Республику Бурятию", "insName":"Республикой Бурятией", "locName":"Республике Бурятии", capital:"Улан-Удэ"}
47;Республика Дагестан,Дагестан,Дагестане,Дагестаном;{"name":"Республика Дагестан", "genName":"Республики Дагестан", "datName":"Республике Дагестан", "accName":"Республику Дагестан", "insName":"Республикой Дагестан", "locName":"Республике Дагестан", capital:"Махачкала"}
48;Республика Ингушетия,Ингушетия,Республике Ингушетии,Ингушетии,Ингушетией;{"name":"Республика Ингушетия", "genName":"Республики Ингушетии", "datName":"Республике Ингушетии", "accName":"Республику Ингушетию", "insName":"Республикой Ингушетией", "locName":"Республике Ингушетии", capital:"Магас"}
49;Республика Калмыкия,Калмыкия,Республике Калмыкии,Калмыкии,Калмыкией;{"name":"Республика Калмыкия", "genName":"Республики Калмыкии", "datName":"Республике Калмыкии", "accName":"Республику Калмыкию", "insName":"Республикой Калмыкией", "locName":"Республике Калмыкии", capital:"Элиста"}
50;Республика Карелия,Карелия,Республике Карелии,Карелии,Карелией;{"name":"Республика Карелия", "genName":"Республики Карелии", "datName":"Республике Карелии", "accName":"Республику Карелию", "insName":"Республикой Карелией", "locName":"Республике Карелии", capital:"Петрозаводск"}
51;Республика Коми,Коми;{"name":"Республика Коми", "genName":"Республики Коми", "datName":"Республике Коми", "accName":"Республику Коми", "insName":"Республикой Коми", "locName":"Республике Коми", capital:"Сыктывкар"}
52;Республика Крым,Крым,Республике Крым,Крыму;{"name":"Республика Крым", "genName":"Республики Крым", "datName":"Республике Крым", "accName":"Республику Крым", "insName":"Республикой Крым", "locName":"Республике Крым", capital:"Севастополь"}
53;Республика Марий Эл,Марий Эл;{"name":"Республика Марий Эл", "genName":"Республики Марий Эл", "datName":"Республике Марий Эл", "accName":"Республику Марий Эл", "insName":"Республикой Марий Эл", "locName":"Республике Марий Эл", capital:"Йошкар-Ола"}
54;Республика Мордовия,Мордовия,Республика Мордовии;{"name":"Республика Мордовия", "genName":"Республики Мордовии", "datName":"Республике Мордовии", "accName":"Республику Мордовию", "insName":"Республикой Мордовией", "locName":"Республике Мордовии", capital:"Саранск"}
55;Республика Саха (Якутия),Саха,Якутия,Сахе,Якутии,Сахой,Якутией;{"name":"Республика Саха (Якутия)", "genName":"Республики Сахи (Якутии)", "datName":"Республике Сахе (Якутии)", "accName":"Республику Саху (Якутию)", "insName":"Республикой Сахой (Якутией)", "locName":"Республике Сахе (Якутии)", capital:"Якутск"}
56;Республика Северная Осетия-Алания,Республика Северная Осетия Алания,Северная Осетия,Алания,Республике Северной Осетии-Алании,Республике Северной Осетии Алании,Северной Осетии,Алании,Республики Северной Осетии-Алании,Республики Северной Осетии Алании,Республику Северную Осетию-Аланию,Республику Северную Осетию Аланию,Северную Осетию,Аланию,Республикой Северной Осетией-Аланией,Республикой Северной Осетией Аланией,Северной Осетией,Аланией;{"name":"Республика Северная Осетия-Алания", "genName":"Республики Северной Осетии-Алании", "datName":"Республике Северной Осетии-Алании", "accName":"Республику Северную Осетию-Аланию", "insName":"Республикой Северной Осетией-Аланией", "locName":"Республике Северной Осетии-Алании", capital:"Владикавказ"}
57;Республика Татарстан,Татарстан,Татарстане,Татарстаном;{"name":"Республика Татарстан", "genName":"Республики Татарстан", "datName":"Республике Татарстан", "accName":"Республику Татарстан", "insName":"Республикой Татарстан", "locName":"Республике Татарстан", capital:"Казань"}
58;Республика Тыва,Тыва,Тыве,Тывой;{"name":"Республика Тыва", "genName":"Республики Тывы", "datName":"Республике Тыве", "accName":"Республику Тыву", "insName":"Республикой Тывой", "locName":"Республике Тыве", capital:"Кызыл"}
59;Республика Хакасия,Хакасия,Хакасии,Хакасией;{"name":"Республика Хакасия", "genName":"Республики Хакасии", "datName":"Республике Хакасии", "accName":"Республику Хакасию", "insName":"Республикой Хакасией", "locName":"Республике Хакасии", capital:"Абакан"}
60;Ростовская область,Ростовской области,Ростовскую область,Ростовской областью;{"name":"Ростовская область", "genName":"Ростовской области", "datName":"Ростовской области", "accName":"Ростовскую область", "insName":"Ростовской областью", "locName":"Ростовской области", capital:"Ростов"}
61;Рязанская область,Рязанской области,Рязанскую область,Рязанской областью;{"name":"Рязанская область", "genName":"Рязанской области", "datName":"Рязанской области", "accName":"Рязанскую область", "insName":"Рязанской областью", "locName":"Рязанской области", capital:"Рязань"}
62;Самарская область,Самарской области,Самарскую область,Самарской областью;{"name":"Самарская область", "genName":"Самарской области", "datName":"Самарской области", "accName":"Самарскую область", "insName":"Самарской областью", "locName":"Самарской области", capital:"Самара"}
63;Саратовская область,Саратовской области,Саратовскую область,Саратовской областью;{"name":"Саратовская область", "genName":"Саратовской области", "datName":"Саратовской области", "accName":"Саратовскую область", "insName":"Саратовской областью", "locName":"Саратовской области", capital:"Саратов"}
64;Сахалинская область,Сахалинской области,Сахалинскую область,Сахалинской областью;{"name":"Сахалинская область", "genName":"Сахалинской области", "datName":"Сахалинской области", "accName":"Сахалинскую область", "insName":"Сахалинской областью", "locName":"Сахалинской области", capital:"Южно-Сахалинск"}
65;Свердловская область,Свердловской области,Свердловскую область,Свердловской областью;{"name":"Свердловская область", "genName":"Свердловской области", "datName":"Свердловской области", "accName":"Свердловскую область", "insName":"Свердловской областью", "locName":"Свердловской области", capital:""}
66;Смоленская область,Смоленской области,Смоленскую область,Смоленской областью;{"name":"Смоленская область", "genName":"Смоленской области", "datName":"Смоленской области", "accName":"Смоленскую область", "insName":"Смоленской областью", "locName":"Смоленской области", capital:"Екатеринбург"}
67;Ставропольский край;{"name":"Ставропольский край", "genName":"Ставропольского края", "datName":"Ставропольскому краю", "accName":"Ставропольский край", "insName":"Ставропольским краем", "locName":"Ставропольском крае", capital:"Ставрополь"}
68;Тамбовская область,Тамбовской области,Тамбовскую область,Тамбовской областью;{"name":"Тамбовская область", "genName":"Тамбовской области", "datName":"Тамбовской области", "accName":"Тамбовскую область", "insName":"Тамбовской областью", "locName":"Тамбовской области", capital:"Тамбов"}
69;Тверская область,Тверской области,Тверскую область,Тверской областью;{"name":"Тверская область", "genName":"Тверской области", "datName":"Тверской области", "accName":"Тверскую область", "insName":"Тверской областью", "locName":"Тверской области", capital:"Тверь"}
70;Томская область,Томской области,Томскую область,Томской областью;{"name":"Томская область", "genName":"Томской области", "datName":"Томской области", "accName":"Томскую область", "insName":"Томской областью", "locName":"Томской области", capital:"Томск"}
71;Тульская область,Тульской области,Тульскую область,Тульской областью;{"name":"Тульская область", "genName":"Тульской области", "datName":"Тульской области", "accName":"Тульскую область", "insName":"Тульской областью", "locName":"Тульской области", capital:"Тула"}
72;Тюменская область,Тюменской области,Тюменскую область,Тюменской областью;{"name":"Тюменская область", "genName":"Тюменской области", "datName":"Тюменской области", "accName":"Тюменскую область", "insName":"Тюменской областью", "locName":"Тюменской области", capital:"Тюмень"}
73;Удмуртская Республика,Удмуртия,Удмуртской Республике,Удмуртии,Удмуртской Республики,Удмуртскую Республику,Удмуртию,Удмуртской Республикой,Удмуртией;{"name":"Удмуртская Республика", "genName":"Удмуртской Республики", "datName":"Удмуртской Республике", "accName":"Удмуртскую Республику", "insName":"Удмуртской Республикой", "locName":"Удмуртской Республике", capital:"Ижевск"}
74;Ульяновская область,Ульяновской области,Ульяновскую область,Ульяновской областью;{"name":"Ульяновская область", "genName":"Ульяновской области", "datName":"Ульяновской области", "accName":"Ульяновскую область", "insName":"Ульяновской областью", "locName":"Ульяновской области", capital:"Ульяновск"}
75;Хабаровский край,Хабаровском крае;{"name":"Хабаровский край", "genName":"Хабаровского края", "datName":"Хабаровскому краю", "accName":"Хабаровский край", "insName":"Хабаровским краем", "locName":"Хабаровском крае", capital:"Хабаровск"}
76;Ханты-Мансийский автономный округ - Югра,Ханты-Мансийский автономный округ,Ханты-Мансийский АО,ХМАО,Югра,Ханты-Мансийском автономном округе,Югре;{"name":"Ханты-Мансийский автономный округ", "genName":"Ханты-Мансийского автономного округа", "datName":"Ханты-Мансийскому автономному округу", "accName":"Ханты-Мансийский автономный округ", "insName":"Ханты-Мансийским автономным округом", "locName":"Ханты-Мансийском автономном округе", capital:"Ханты-Мансийск"}
77;Челябинская область,Челябинской области,Челябинскую область,Челябинской областью;{"name":"Челябинская область", "genName":"Челябинской области", "datName":"Челябинской области", "accName":"Челябинскую область", "insName":"Челябинской областью", "locName":"Челябинской области", capital:"Челябинск"}
78;Чеченская Республика,Чечня,Чеченской Республике,Чечне,Чеченской Республики,Чеченскую Республику,Чечню,Чеченской Республикой,Чечней,Чечнёй;{"name":"Чеченская Республика", "genName":"Чеченской Республики", "datName":"Чеченской Республике", "accName":"Чеченскую Республику", "insName":"Чеченской Республикой", "locName":"Чеченской Республике", capital:"Грозный"}
79;Чувашская Республика,Чувашия,Чувашской Республике,Чувашской Республики,Чувашскую Республику,Чувашии,Чувашию,Чувашской Республикой,Чувашией;{"name":"Чувашская Республика", "genName":"Чувашской Республики", "datName":"Чувашской Республике", "accName":"Чувашскую Республику", "insName":"Чувашской Республикой", "locName":"Чувашской Республике", capital:"Чебоксары"}
80;Чукотский автономный округ,Чукотский АО,Чукотка,Чукотском автономном округе,Чукотском АО,Чукотке;{"name":"Чукотский автономный округ", "genName":"Чукотского автономного округа", "datName":"Чукотскому автономному округу", "accName":"Чукотский автономный округ", "insName":"Чукотским автономным округом", "locName":"Чукотском автономном округе", capital:"Анадырь"}
81;Ямало-Ненецкий автономный округ,Ямало-Ненецкий АО,Ямало-Ненецком автономном округе,Ямало-Ненецком АО,Ямал,Ямале;{"name":"Ямало-Ненецкий автономный округ", "genName":"Ямало-Ненецкого автономного округа", "datName":"Ямало-Ненецкому автономному округу", "accName":"Ямало-Ненецкий автономный округ", "insName":"Ямало-Ненецким автономным округом", "locName":"Ямало-Ненецком автономном округе", capital:"Салехард"}
82;Ярославская область,Ярославской области,Ярославскую область,Ярославской областью;{"name":"Ярославская область", "genName":"Ярославской области", "datName":"Ярославской области", "accName":"Ярославскую область", "insName":"Ярославской областью", "locName":"Ярославской области", capital:"Ярославль"}
